Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDS60,OUT017,2260.0248100000003
FDV58,OUT017,3491.7015459999984
FDM04,OUT045,832.9490900000009
FDE08,OUT035,2570.92012
NCB43,OUT049,3534.419274
FDU11,OUT010,281.45363400000014
FDF22,OUT019,357.9873440000002
FDE24,OUT013,2433.1993899999998
DRJ49,OUT046,2300.13926
NCQ53,OUT035,5301.658871999997
NCL41,OUT013,541.7015380000001
FDR22,OUT013,2032.3078940000005
FDH04,OUT035,1424.7187880000006
DRH15,OUT045,856.165536
FDY40,OUT049,755.003884
NCI17,OUT035,1492.2309080000007
NCC18,OUT013,2691.263470000001
FDY28,OUT027,6037.214737999999
FDB45,OUT027,2181.187431999999
NCL30,OUT018,1979.6697460000019
FDM10,OUT017,3586.145275999998
FDH22,OUT027,3658.3512860000005
NCZ53,OUT017,2988.157006
NCI18,OUT013,3086.68209
FDH14,OUT027,3483.525522000003
FDR36,OUT027,995.9236139999997
FDW01,OUT045,2416.108304
FDK02,OUT027,2634.697102
FDJ02,OUT018,1975.3020979999992
FDU55,OUT013,5829.172211999996
NCV18,OUT027,2732.1768799999977
FDH14,OUT018,1945.3943620000005
FDZ37,OUT045,1237.5224599999995
FDX49,OUT049,3542.515402
NCD43,OUT046,1354.383676
FDZ07,OUT013,843.0759080000005
FDK43,OUT035,2300.358973999999
FDR32,OUT018,3000.6141239999997
FDT39,OUT013,2273.2542560000006
NCV54,OUT017,1879.280421999999
FDF38,OUT018,380.3182760000002
FDV60,OUT046,2842.2602519999973
FDH44,OUT027,4165.005112000001
FDS21,OUT046,852.8631679999997
NCL41,OUT045,560.2840160000001
FDM46,OUT017,1326.7130279999994
FDU27,OUT045,698.284382
NCJ54,OUT017,4401.6637219999975
DRG51,OUT018,2758.2562660000003
NCA29,OUT019,289.4698659999999
FDR47,OUT045,3209.8950379999997
NCL19,OUT027,3126.503588000003
DRG01,OUT049,1083.6693959999998
FDG10,OUT046,598.0215599999997
NCV05,OUT049,2547.131086000001
NCH18,OUT019,646.3320080000003
FDV14,OUT018,1413.1471840000002
DRJ23,OUT035,3623.6830800000007
DRJ11,OUT046,3795.2530819999993
FDZ03,OUT017,3161.2117419999995
FDI27,OUT010,83.58453200000007
FDJ14,OUT018,1274.0083
FDU32,OUT017,1954.336055999999
FDD47,OUT027,3625.620557999998
DRF36,OUT035,3262.473263999999
FDM21,OUT046,3912.753465999997
FDV10,OUT018,639.6740079999998
FDH60,OUT018,2780.926755999999
FDX47,OUT010,384.5194740000003
FDT19,OUT019,500.1889080000003
FDO11,OUT045,5859.2597140000025
FDH24,OUT027,4854.247929999998
FDL02,OUT018,1336.546894
FDB02,OUT049,2347.3511379999995
FDA43,OUT046,3525.184628
FDG52,OUT045,658.2564859999998
DRC12,OUT013,2814.8292919999985
FDY37,OUT018,1565.954942
NCU18,OUT045,1894.1810259999993
FDU09,OUT035,768.7992599999999
DRJ25,OUT027,1308.9960900000005
DRE12,OUT018,2460.0977099999986
DRL47,OUT017,1923.9156540000013
DRK01,OUT046,1293.5961360000003
FDC22,OUT019,470.4875699999999
FDG44,OUT013,1016.5367820000002
FDW04,OUT035,1950.7274199999997
FDK09,OUT049,2807.8450499999994
NCN43,OUT035,2247.9405399999987
FDG04,OUT049,3234.9424340000005
FDH32,OUT010,161.40989399999995
DRI47,OUT017,2534.80047
DRE15,OUT013,1337.052902
FDY11,OUT035,989.6517780000008
FDO60,OUT049,519.1908400000002
FDQ20,OUT018,461.4659800000002
FDO57,OUT027,4346.082737999998
FDT14,OUT019,351.3626339999999
FDA57,OUT049,756.6617259999994
DRN35,OUT017,660.0940940000004
FDJ03,OUT046,705.9211079999998
FDX28,OUT017,1782.9657939999984
DRE25,OUT045,1517.1051959999988
FDR09,OUT046,4363.859598000001
FDB23,OUT035,4444.401424000003
FDO08,OUT045,2369.1694040000025
FDQ23,OUT049,1944.349055999999
FDW04,OUT013,2141.685518
DRK13,OUT010,636.5713800000003
NCL17,OUT027,3556.0244840000023
FDY21,OUT035,3485.389762000002
FDJ38,OUT027,4873.482891999999
FDA37,OUT019,234.19514999999998
FDV43,OUT013,645.300018
FDL36,OUT046,1414.3522820000005
FDD53,OUT045,667.4711579999994
FDZ19,OUT010,385.89768000000004
FDV21,OUT045,2744.1080160000006
NCL54,OUT018,2620.4223500000016
DRI47,OUT027,3475.456026000001
DRG03,OUT049,2652.8934159999994
FDG21,OUT013,3247.4594740000007
FDW03,OUT018,1504.281888
NCI55,OUT046,3059.0380740000005
DRC36,OUT019,480.27483000000007
FDH22,OUT017,1748.9567299999994
FDV20,OUT045,2784.4355219999975
NCU41,OUT027,3571.3645159999987
FDN46,OUT027,2660.9429379999997
FDK50,OUT045,2601.6068419999997
NCA05,OUT027,4345.669942
DRH01,OUT018,3236.4538000000002
FDT08,OUT018,2352.224794000002
FDM08,OUT018,3363.148882000002
FDZ07,OUT035,881.9919179999998
FDS22,OUT017,869.40164
FDV35,OUT027,4675.274232000002
FDI28,OUT010,190.804964
FDW58,OUT027,2455.057604
FDT52,OUT045,4003.3222399999977
FDY34,OUT046,2495.1920279999995
FDR10,OUT046,2423.705082
FDK57,OUT017,1881.7039339999983
FDR02,OUT027,2397.465904
FDX49,OUT046,3715.277186
FDQ20,OUT046,636.957544
DRK23,OUT045,5092.131612000001
NCW06,OUT046,3348.927394
FDR31,OUT017,2446.8416320000015
NCE43,OUT013,3345.8047919999976
DRO59,OUT027,2300.8316920000016
FDN09,OUT049,3968.9070380000035
FDR11,OUT046,3076.5352980000043
FDO57,OUT013,2658.7125080000023
NCX18,OUT017,3279.590981999997
FDB05,OUT018,3671.1945679999994
FDQ08,OUT018,697.8782440000007
NCG43,OUT035,1490.0404260000003
FDJ56,OUT013,1418.3737140000005
FDA13,OUT010,89.15062
FDO56,OUT017,1517.9507619999995
FDB37,OUT018,4019.4146259999966
FDZ02,OUT018,1260.8587499999992
FDQ24,OUT046,4210.053140000002
FDM16,OUT013,1096.5725999999997
FDU35,OUT049,1782.552998000001
FDT35,OUT035,3167.9829280000013
NCX30,OUT049,3956.316760000002
FDG04,OUT017,3194.448478
FDI12,OUT035,1494.92074
FDE35,OUT035,853.7553400000004
NCP14,OUT027,2433.945086
NCY53,OUT045,1690.1133259999995
FDP49,OUT017,830.9849800000002
FDQ04,OUT017,832.3765020000001
FDM39,OUT035,3043.212008
FDO58,OUT019,347.8738420000002
FDC56,OUT017,2746.305156000001
NCQ54,OUT046,3545.3117620000003
FDV10,OUT027,947.6531140000003
NCK17,OUT046,781.0632959999999
NCF55,OUT027,672.2449439999999
FDV33,OUT013,4406.117924
NCH29,OUT019,268.9299360000001
FDA37,OUT027,4025.1405060000006
FDH46,OUT018,1483.8484859999996
FDS25,OUT035,1973.058351999999
FDH04,OUT027,2713.63435
FDX52,OUT046,3110.8572880000006
NCD42,OUT017,637.8430580000003
FDW47,OUT017,2222.4404
FDL25,OUT027,2710.2054800000014
NCJ06,OUT010,264.462418
FDY09,OUT013,2744.454232000001
FDS40,OUT046,636.8044099999997
FDH41,OUT017,3602.164424000001
FDG38,OUT035,1321.7328439999997
FDU03,OUT027,4723.072013999999
FDV20,OUT046,2490.8776439999983
DRB13,OUT045,2638.671928
NCQ30,OUT013,1513.4899019999998
NCH06,OUT013,4030.2405340000023
FDU50,OUT018,2066.0706119999995
NCO42,OUT019,272.18569800000006
FDW09,OUT018,625.8919480000001
FDH04,OUT013,1545.6480419999994
FDC21,OUT045,1546.6667160000006
FDL21,OUT049,743.8650500000002
FDM46,OUT010,257.551414
FDT22,OUT019,176.36376199999998
FDB28,OUT035,2697.7483619999985
FDI12,OUT018,1256.4178639999998
FDA28,OUT045,2213.5586279999984
FDF59,OUT013,2065.7044220000007
FDM45,OUT027,3070.443228
FDQ56,OUT017,1663.341508
FDR46,OUT049,2665.104188
FDT01,OUT013,2923.3480339999974
FDD16,OUT027,2059.9053040000017
NCU30,OUT010,398.41472
FDM40,OUT010,343.56611600000014
FDI56,OUT035,1831.2030040000009
NCS30,OUT013,1992.4198160000008
FDU08,OUT017,1569.0509119999995
FDX51,OUT027,5873.328067999999
FDA43,OUT045,2628.3520280000007
FDX59,OUT010,62.65178
FDC37,OUT018,1541.713164000001
FDP58,OUT013,3163.2956960000006
NCY42,OUT035,1745.9939199999997
FDF21,OUT018,2125.0072279999986
FDU10,OUT027,896.2933019999998
DRL47,OUT018,1684.7669520000009
FDA58,OUT018,2512.962230000001
FDJ22,OUT049,2963.895254
FDK50,OUT046,2719.89287
FDO38,OUT035,1409.8381579999993
DRF60,OUT035,4450.859683999998
NCZ42,OUT019,614.4601619999999
FDD35,OUT049,1964.842380000001
FDL25,OUT045,1089.4818299999988
FDJ16,OUT013,888.4368620000002
DRK59,OUT049,3391.5918579999984
FDI50,OUT046,4785.097942
NCB19,OUT045,1606.1759200000001
DRI37,OUT035,910.6479499999998
FDA14,OUT027,3703.7188979999996
FDC08,OUT018,2846.1285500000004
FDS45,OUT046,2390.6747440000017
FDI21,OUT049,1178.2995499999997
DRJ47,OUT035,2678.253738000001
DRE37,OUT027,5694.900326
FDT55,OUT018,2326.058854
NCG42,OUT027,3324.039790000002
FDA31,OUT049,3099.33229
NCW42,OUT046,3363.0090639999994
FDF50,OUT017,3289.0386840000006
FDK56,OUT049,3665.0692080000003
FDX10,OUT035,488.74380600000006
NCK07,OUT027,4161.256657999999
FDZ49,OUT017,3545.385000000001
FDR33,OUT013,2155.6273700000006
FDO44,OUT018,1352.8856259999998
FDA20,OUT046,3379.354453999999
NCL30,OUT045,1820.6767059999997
FDI05,OUT019,208.53521800000016
FDQ12,OUT018,3068.0063999999998
FDH47,OUT017,1589.2512839999995
FDH34,OUT018,2998.729909999999
FDF29,OUT046,2108.1558300000006
FDG40,OUT018,394.02044000000006
NCE18,OUT017,5187.500804000002
FDP21,OUT010,417.92931799999997
FDY50,OUT013,1450.132374
FDB36,OUT049,2828.3516900000022
NCZ29,OUT049,2184.130268
FDU20,OUT018,1914.7475880000004
FDO56,OUT013,1324.462623999999
FDW31,OUT049,2793.144185999999
DRH59,OUT013,1178.6191339999998
NCB30,OUT017,2671.415972
FDK43,OUT027,3742.7880419999988
FDW43,OUT045,4487.59187
NCL19,OUT017,2588.017863999998
FDJ27,OUT046,1341.4804719999988
FDC45,OUT046,2490.1319479999993
FDY40,OUT035,746.7546220000004
NCM41,OUT035,965.9160079999992
NCK18,OUT019,714.3767679999996
FDP37,OUT049,2311.2647780000016
FDA27,OUT027,6103.142254
NCX30,OUT035,3706.1557260000013
FDR09,OUT017,4462.957269999999
FDG08,OUT027,4406.077976000003
NCU30,OUT013,2835.3292739999997
FDB16,OUT017,1191.289307999999
FDM16,OUT017,1308.956142
FDC48,OUT013,1494.4746540000008
NCF18,OUT046,3684.03785
FDU46,OUT018,1835.424175999999
FDH41,OUT018,3196.5257739999997
NCN42,OUT010,433.8086479999999
FDU49,OUT046,1698.6422240000009
FDB20,OUT027,2349.182088000002
FDG50,OUT019,250.34079999999992
FDW20,OUT045,2260.2844719999994
NCO55,OUT049,1446.0443619999994
FDX48,OUT046,1852.6750540000005
FDU48,OUT046,1806.6549580000003
FDR48,OUT019,364.6187120000001
FDK27,OUT013,1842.0755180000006
FDT35,OUT013,2754.9605560000014
FDN12,OUT049,1763.8173860000006
NCE31,OUT019,105.82890999999994
FDL21,OUT017,604.9259059999999
FDV56,OUT017,1526.5528979999997
FDR16,OUT017,4928.278231999994
NCP41,OUT049,1665.6185439999995
FDJ27,OUT013,1613.0802659999981
FDA07,OUT017,1908.322617999999
FDK55,OUT049,1409.4386780000007
FDM33,OUT049,4161.815929999998
FDY46,OUT046,2864.7776079999994
FDD36,OUT046,1958.5039640000011
FDB12,OUT027,2523.7814800000006
FDF28,OUT019,288.89727800000014
NCE07,OUT019,398.7875679999997
FDW50,OUT027,3872.179614000002
NCW18,OUT017,3756.4436
NCJ17,OUT019,248.36337400000005
DRZ24,OUT010,362.0220919999998
FDS07,OUT035,1995.8287120000005
NCW05,OUT010,281.05415399999987
FDZ22,OUT018,1256.517734
FDK02,OUT046,2117.936431999998
FDZ45,OUT027,5852.521817999999
FDL25,OUT046,998.3604419999991
FDS08,OUT045,1934.9745919999998
NCZ42,OUT027,9014.246226000001
FDX57,OUT035,1587.1673300000016
FDF21,OUT046,3922.6206219999985
FDJ56,OUT018,1518.9294880000007
FDX10,OUT013,494.5961880000001
DRG48,OUT035,2541.085622000001
DRN37,OUT046,2665.263979999998
NCY41,OUT018,447.48418000000004
FDN28,OUT045,924.5898020000006
FDE34,OUT045,2786.8057699999995
FDR10,OUT045,2562.6109359999978
FDC32,OUT017,1168.5256059999995
DRG13,OUT046,2343.9222680000003
FDP59,OUT049,1184.018772000001
NCT53,OUT010,450.786548
FDL57,OUT027,7217.178787999998
FDN32,OUT010,567.2815739999999
FDK09,OUT018,2968.509248000002
FDA52,OUT010,432.0442780000002
FDC57,OUT049,3545.3583680000015
FDI09,OUT035,3284.0451840000023
NCB07,OUT046,2388.737265999999
FDP26,OUT035,1700.1868799999997
FDP40,OUT027,2676.0099920000007
FDL15,OUT013,2355.3141060000016
FDV07,OUT046,1541.6132939999998
FDS03,OUT017,1236.863317999999
FDE50,OUT049,4092.539440000002
FDQ15,OUT017,1020.8511660000004
FDQ33,OUT010,329.52439400000003
FDT22,OUT013,947.999330000001
DRO35,OUT035,2158.2373059999995
FDJ41,OUT049,3989.933001999999
FDQ27,OUT035,2000.589182
FDC26,OUT017,1832.2882579999985
NCF43,OUT027,4068.038000000001
NCR50,OUT035,3153.475146000001
FDE39,OUT018,1899.5340579999993
FDN49,OUT027,834.274032
DRG11,OUT035,1565.0494540000009
NCA18,OUT049,2018.186276000001
FDM36,OUT018,2063.84684
FDW32,OUT017,1216.8560279999986
NCQ18,OUT010,227.57044000000002
FDX14,OUT027,2305.1194440000017
FDD46,OUT017,2020.9560039999997
FDI34,OUT019,625.2261480000002
NCJ17,OUT035,1392.0213500000018
FDB52,OUT035,2628.0657340000016
FDV55,OUT018,2628.3653440000007
FDC57,OUT046,3266.7876480000014
FDB29,OUT046,2089.999463999999
NCO43,OUT035,2037.547740000001
FDG44,OUT045,915.4883160000005
FDJ34,OUT045,1707.204412
FDH40,OUT049,1334.9489739999997
NCD07,OUT027,3999.240886000001
FDB41,OUT017,719.0373680000001
FDH47,OUT018,1184.4515419999998
DRK37,OUT035,3910.156845999998
FDM25,OUT019,366.05018200000006
NCX06,OUT045,2922.6289699999998
NCS05,OUT017,2573.8296660000005
FDS39,OUT045,1866.3106380000008
FDC47,OUT027,6001.321459999999
FDG20,OUT013,2769.694710000002
DRL23,OUT017,1785.3493579999988
FDY33,OUT013,2764.588023999999
NCH18,OUT045,3297.114838000001
FDX47,OUT035,1887.9491380000004
NCB06,OUT045,2452.294534
FDP36,OUT049,808.9936060000005
FDW44,OUT018,2890.0780080000036
NCU41,OUT018,2568.1703660000003
NCS17,OUT046,1463.6814040000006
FDD46,OUT035,1966.8997019999997
FDE45,OUT017,3324.579088
FDI09,OUT017,3616.1661980000035
NCJ54,OUT010,680.8670540000002
NCA29,OUT018,3136.224268000003
NCN41,OUT027,3680.2161580000015
FDY34,OUT035,3049.9898520000006
NCG55,OUT035,2241.5821500000006
DRM49,OUT046,803.0746440000001
NCB42,OUT049,2110.4328659999996
FDE58,OUT045,2180.381814000001
DRJ25,OUT013,833.6082320000002
FDS47,OUT010,186.82348
FDY21,OUT049,3462.932327999999
NCI54,OUT013,2004.2377659999993
FDO24,OUT017,2347.850488000002
FDY43,OUT035,2589.9220519999994
FDF35,OUT018,1402.5742799999998
NCP29,OUT019,192.72246800000016
FDN28,OUT027,2448.37963
FDJ50,OUT018,755.44997
FDQ14,OUT027,3386.5051459999986
FDC37,OUT035,1860.691286000001
FDN08,OUT046,1829.9845899999991
FDD04,OUT035,2099.4471660000004
FDW34,OUT018,2603.477740000002
FDP04,OUT017,1062.6634059999994
NCG07,OUT017,2689.632259999999
NCN14,OUT018,2007.9662460000006
FDJ16,OUT045,987.9606460000001
NCM42,OUT045,1708.1298739999993
NCF19,OUT046,742.6932420000002
FDY21,OUT018,3435.7943200000004
FDY19,OUT035,2265.677451999999
FDV09,OUT045,2695.4114040000004
FDA28,OUT013,2159.968385999999
FDC38,OUT018,2079.5663780000014
FDL28,OUT045,3980.6783819999987
NCH43,OUT049,3031.786880000002
NCN53,OUT045,455.52704400000005
NCW05,OUT017,2729.2074119999975
NCO30,OUT018,2417.419929999998
FDT04,OUT019,98.92456400000005
FDB27,OUT018,3063.7918859999986
NCK07,OUT013,2581.8059499999995
NCA53,OUT013,821.2776160000001
FDB33,OUT018,2936.277870000001
FDU37,OUT017,1388.5125839999992
FDR13,OUT035,1912.0777300000007
FDE45,OUT049,2791.7326899999985
FDV37,OUT017,2684.5388899999975
FDX44,OUT019,209.733658
NCL06,OUT017,4010.5528279999994
FDJ28,OUT045,2691.1502840000016
FDX55,OUT049,4060.101663999996
NCK17,OUT018,504.80956
FDH52,OUT035,1036.5707039999998
FDN13,OUT027,2849.0980179999997
FDK44,OUT018,2209.177664
FDU16,OUT046,1452.3960939999993
FDZ07,OUT017,884.2756119999998
NCN06,OUT027,3971.943086000002
FDH02,OUT010,182.08298399999993
NCW18,OUT045,3683.964612
FDH57,OUT013,1841.1433980000004
FDV35,OUT045,2912.275779999999
NCU29,OUT013,2851.32179
NCP02,OUT046,780.3908380000008
FDN44,OUT013,2794.6955000000016
FDX03,OUT018,547.5605780000001
FDR11,OUT010,514.3771060000005
FDA36,OUT046,3226.493431999997
FDP58,OUT027,5298.922433999999
FDH31,OUT045,1304.2822259999996
FDH34,OUT035,3190.8065519999986
FDS13,OUT035,3428.896631999998
FDT01,OUT018,3409.9213319999976
FDY09,OUT049,2247.2148180000004
FDV33,OUT027,5546.473531999999
NCW29,OUT010,300.5421200000001
NCN17,OUT045,1426.0104399999989
FDX01,OUT046,1674.2739439999998
FDL03,OUT049,3127.4290499999993
DRL59,OUT049,1014.57933
DRM11,OUT027,5345.288746000001
FDA43,OUT049,2704.872422
FDZ56,OUT010,613.7477559999994
FDI44,OUT018,1377.9263640000001
FDB50,OUT013,1176.7615519999993
FDU15,OUT019,53.06425999999998
NCJ19,OUT019,149.93815999999995
FDD48,OUT013,2647.134246
NCW42,OUT035,4091.221156000002
FDL24,OUT017,2893.453614000001
NCB30,OUT013,2962.1109099999994
FDK25,OUT013,3299.7780380000013
FDW28,OUT049,3617.591009999999
FDD47,OUT017,3565.552082000001
FDK16,OUT019,202.61625600000002
FDW37,OUT046,1504.5415499999995
FDA48,OUT035,3882.1865879999996
FDA14,OUT017,2155.09473
FDV15,OUT013,2304.6400679999992
FDN22,OUT049,3547.648719999998
NCD55,OUT045,640.1467259999997
FDY43,OUT013,2824.2104139999997
NCU05,OUT017,1499.3616259999992
FDF10,OUT035,2833.857856
FDR39,OUT018,2815.082296000001
FDG40,OUT013,551.2424520000001
FDZ28,OUT019,246.5790299999999
FDE02,OUT045,1552.4325439999996
FDU60,OUT049,4666.532278000004
FDM21,OUT013,3876.7869499999997
FDV52,OUT019,287.65223200000014
NCW06,OUT013,2747.1107739999993
FDX36,OUT035,3584.1012700000015
FDT35,OUT027,4330.616204
NCL19,OUT010,289.4898399999998
NCD31,OUT046,2894.2192840000016
FDE53,OUT019,354.52518400000014
FDW58,OUT019,207.72294199999993
DRF48,OUT046,3143.947548
FDW57,OUT035,3038.6046720000013
DRH13,OUT017,1296.1261759999982
FDT33,OUT013,2828.9908579999988
DRK47,OUT027,5421.403001999998
FDY22,OUT010,347.63415399999985
FDC35,OUT019,549.8242980000008
FDO03,OUT013,4483.310776000001
FDF24,OUT045,1299.5350719999994
FDF56,OUT018,2936.930354
FDD28,OUT013,675.640524
FDG53,OUT027,4005.013372000001
FDO27,OUT019,277.58533600000015
NCF54,OUT018,2884.711660000002
FDC20,OUT027,1711.4721900000002
FDU10,OUT046,754.431296
DRA24,OUT018,2407.2997700000005
FDA02,OUT010,309.1176239999999
FDG10,OUT017,737.0938640000003
FDW39,OUT010,446.1792120000001
FDP04,OUT019,150.10461000000006
NCM55,OUT013,3249.823063999998
FDG47,OUT045,5291.232443999999
NCU41,OUT017,3390.413392
NCK31,OUT017,730.4358640000006
FDZ46,OUT045,1828.3067739999983
FDU13,OUT027,3519.765015999999
NCF19,OUT045,743.5987300000004
NCJ43,OUT013,2755.2069020000017
NCJ05,OUT045,2409.1107460000017
FDS04,OUT027,3208.683282
FDX28,OUT010,214.33433600000012
FDB41,OUT027,894.0895039999995
FDG53,OUT046,1741.007077999999
FDL15,OUT010,234.43483799999987
FDQ08,OUT049,822.1964200000006
DRN36,OUT013,1483.2492659999998
FDI46,OUT013,4027.5839919999985
FDG16,OUT027,5380.076795999997
FDV32,OUT013,927.6258499999997
FDF44,OUT010,241.35250000000008
FDK04,OUT018,692.1057579999999
NCA41,OUT013,2738.3288719999987
FDD51,OUT017,617.8623999999999
NCZ53,OUT045,3044.297262000001
FDP01,OUT027,4429.301079999998
FDY25,OUT049,3761.903159999999
FDB17,OUT018,3146.1979520000004
NCV54,OUT018,1592.1075659999995
FDJ32,OUT017,967.77359
FDA37,OUT049,1968.0448779999992
FDG35,OUT035,3377.689954
NCM05,OUT018,4251.4925319999975
FDG45,OUT046,3786.0250940000014
FDH28,OUT013,597.7752139999999
NCE18,OUT049,4399.533162000001
FDH38,OUT045,2606.1143079999983
FDR56,OUT013,3059.011441999999
FDH17,OUT027,2537.423722
FDD39,OUT049,2995.9934720000006
FDB41,OUT049,825.5919999999995
NCR53,OUT046,3782.7027519999997
FDX46,OUT017,733.9246560000004
FDV28,OUT049,540.2168039999999
FDA08,OUT018,2309.533698
FDH45,OUT017,720.6752359999998
NCS38,OUT010,313.13905600000015
FDD40,OUT010,656.7517779999995
DRM59,OUT035,2627.6662540000025
NCJ43,OUT018,2751.771374000002
NCN29,OUT013,695.2949400000002
NCC19,OUT045,3580.0798379999987
FDR56,OUT035,3376.291774000002
FDZ43,OUT049,3749.213011999997
FDJ32,OUT010,121.07573000000006
DRH03,OUT017,1004.4458539999997
NCZ54,OUT035,3129.3865020000017
FDE26,OUT017,2507.875518000002
FDS03,OUT045,1311.8523719999991
DRZ24,OUT019,372.31535999999994
FDO48,OUT027,5966.892941999998
FDW39,OUT049,2211.527938000001
NCK05,OUT049,822.22971
NCK30,OUT017,3239.3500300000014
FDT27,OUT018,2906.8228780000004
FDS08,OUT019,537.826582
NCJ19,OUT049,950.8622699999995
FDC58,OUT045,692.5518439999998
DRE37,OUT013,3599.2149299999983
FDW02,OUT035,2491.4102840000005
FDJ02,OUT010,356.2496059999996
FDX09,OUT045,4224.254654
FDT31,OUT010,520.5290979999995
FDI24,OUT049,3484.9569920000026
FDY09,OUT045,2596.6532900000016
FDV28,OUT045,466.41287399999993
DRM47,OUT049,3497.294266
FDT52,OUT019,531.1952140000003
FDI48,OUT018,667.9838239999999
FDY55,OUT017,5631.975567999997
FDU48,OUT013,2286.7433640000004
FDN25,OUT045,763.43957
FDP20,OUT049,1716.2193440000003
FDJ15,OUT013,4259.462158000002
FDD04,OUT018,1841.3964020000005
FDY58,OUT045,4957.353718000006
FDR37,OUT018,3131.270716000001
FDF44,OUT013,2497.915150000002
FDD32,OUT045,1225.4847960000006
FDR57,OUT017,2116.964363999999
DRG39,OUT027,1774.3836320000007
FDX15,OUT017,2261.3031460000007
DRN37,OUT045,2122.2241839999983
FDW40,OUT027,3067.5869460000026
FDB32,OUT049,1674.1873900000003
FDM40,OUT018,2585.9405680000023
FDE39,OUT027,2792.5050179999985
DRH49,OUT017,1073.309548
FDT46,OUT049,688.2707500000006
NCF06,OUT035,3446.347249999998
FDP07,OUT017,3023.404457999999
FDC04,OUT013,3965.9042799999997
FDZ32,OUT017,1393.1998160000012
FDD50,OUT045,3140.6651539999993
FDU56,OUT017,3320.704131999999
FDV34,OUT017,1103.6367380000006
NCY41,OUT013,863.4627039999993
NCK18,OUT046,3185.7864200000013
DRH25,OUT049,843.2889640000004
FDT57,OUT046,3525.2512079999997
FDV56,OUT018,1334.7226019999998
FDV12,OUT045,1971.693462000001
FDN52,OUT017,1092.724276
FDX38,OUT035,668.7162040000004
FDE47,OUT018,1776.9735940000014
NCO07,OUT013,3400.6600540000004
FDV09,OUT027,3146.497561999998
FDZ23,OUT019,604.952538
DRH51,OUT018,1079.4748560000003
NCY54,OUT045,3009.6490300000005
DRG49,OUT013,5229.3396760000005
NCC19,OUT049,3853.3175
NCV53,OUT045,5321.985746
FDZ47,OUT019,329.5243940000001
NCO26,OUT018,1563.7910919999997
NCP02,OUT045,1024.9791260000004
NCW30,OUT018,4167.109040000001
NCN55,OUT046,4158.513561999997
FDB20,OUT010,188.24163399999998
DRL11,OUT013,2506.683736000001
DRD60,OUT045,3526.3431199999986
FDW14,OUT010,213.89490799999993
FDL27,OUT010,217.81647000000015
FDU09,OUT018,540.8559719999998
DRH36,OUT027,2381.939448000002
FDP34,OUT027,4112.327016000002
FDE04,OUT017,2969.2349699999986
FDZ57,OUT027,4038.489795999999
FDF02,OUT010,230.786254
FDG28,OUT045,3980.5785120000005
NCI31,OUT046,640.852474
FDT43,OUT013,764.0920539999996
FDU20,OUT046,2622.9657059999986
FDD53,OUT013,796.0837439999996
FDW15,OUT045,2379.0898240000015
NCT53,OUT045,2351.9385000000016
NCG55,OUT027,2606.8200560000014
FDD48,OUT035,2255.4041580000007
FDG47,OUT049,4390.75126
FDI21,OUT017,1311.2598099999993
FDT27,OUT017,3093.1470079999995
DRO35,OUT013,2228.026462000001
FDD33,OUT017,3963.121236
FDC04,OUT035,2960.586227999998
FDY34,OUT013,2353.8493460000013
DRJ49,OUT049,1979.949382
FDE05,OUT049,2711.477158000001
FDU31,OUT017,3180.886131999998
NCN19,OUT027,4877.8172499999955
FDK56,OUT027,6066.017246000003
FDK58,OUT017,1830.111092000002
NCJ42,OUT035,2184.476484000001
FDZ34,OUT027,4517.0069140000005
FDA52,OUT018,2969.1284419999997
NCR29,OUT013,646.9978079999996
FDT48,OUT035,3491.821390000001
DRJ51,OUT019,624.626928
NCS54,OUT046,3622.6777219999967
FDV01,OUT035,2693.307476000002
DRG51,OUT027,3441.1140620000015
NCG42,OUT013,2301.4375699999982
FDA51,OUT049,1801.0222899999997
FDV19,OUT010,273.6770900000001
NCT18,OUT045,3322.015757999998
NCS41,OUT045,2793.470427999999
FDO03,OUT046,4248.709488000001
FDL12,OUT010,214.00809399999994
FDY37,OUT010,304.330522
FDI58,OUT049,1752.7983959999992
FDT28,OUT018,2061.4899080000005
NCC42,OUT010,339.23841599999986
FDO01,OUT017,2424.4840680000007
FDJ02,OUT013,1818.353064
FDQ04,OUT018,587.695002
DRL47,OUT013,1691.1652899999992
FDZ32,OUT035,1387.9533119999996
FDC35,OUT035,3217.7381619999983
FDX14,OUT045,1317.4850400000005
FDZ35,OUT013,1971.9997299999998
FDL14,OUT013,1939.0892360000005
FDO04,OUT049,963.8453700000002
DRK11,OUT017,1985.0827000000022
FDB44,OUT018,4149.092491999997
FDZ50,OUT049,3374.101292000001
FDI12,OUT027,2374.881967999999
FDU43,OUT017,4359.578503999998
FDD58,OUT010,233.555982
FDB27,OUT017,3070.4365699999994
FDB04,OUT018,1305.6471159999992
NCO17,OUT013,2113.6619959999994
FDL12,OUT017,646.2787440000008
DRJ13,OUT049,3243.944050000001
FDD57,OUT045,1769.2503139999994
FDW19,OUT035,1899.1079459999987
DRD27,OUT018,1343.5111619999998
FDH27,OUT027,3564.8663080000006
NCW30,OUT027,7597.430484000003
FDR40,OUT018,1162.0540299999993
FDG05,OUT013,2154.082714000001
NCY41,OUT019,116.26865400000001
FDI38,OUT018,3744.772125999999
FDR20,OUT046,624.9465119999996
